customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,tenure_bucket,charge_bucket,contract_type,segment_rule,kmeans_cluster
9305-CDSKC,0,8,99.65,820.5,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
2856-NNASM,1,43,89.55,3856.75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,4
7547-EKNFS,0,42,95.25,3959.35,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
2279-AXJJK,0,52,95.65,5088.4,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
6769-DYBQN,1,46,85.0,3969.4,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
2446-BEGGB,1,6,98.25,560.6,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
0130-SXOUN,0,66,89.4,5976.9,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
9681-OXGVC,0,5,100.5,514.0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
1932-UEDCX,1,33,100.6,3270.25,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
6521-YYTYI,0,1,93.3,93.3,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
5331-RGMTT,1,54,99.05,5295.7,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
6956-SMUCM,0,3,99.0,287.4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
2985-FMWYF,0,23,93.5,2341.55,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
0327-WFZSY,0,39,100.0,3835.55,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,Loyal (>36),High,One year,Loyal (>36) | High | One year,1
1597-LHYNC,1,26,95.0,2497.2,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
0754-UKWQP,0,2,95.85,197.7,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
4558-FANTW,0,17,91.85,1574.45,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
3736-BLEPA,0,28,91.25,2483.65,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,Established (13-36),High,One year,Established (13-36) | High | One year,4
9921-QFQUL,0,23,90.15,2044.95,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
3323-CPBWR,0,23,96.9,2085.45,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
9330-IJWIO,0,13,100.35,1358.85,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
3384-CTMSF,0,47,104.1,5135.15,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
1842-EZJMK,0,50,103.7,5071.05,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
2347-WKKAE,0,42,94.4,4014.6,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
3587-PMCOY,0,10,98.9,1064.95,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,New (<=12),High,One year,New (<=12) | High | One year,1
8884-ADFVN,1,7,101.95,700.85,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
2720-WGKHP,1,2,94.0,181.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
2869-ADAWR,0,45,89.3,4016.85,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
0943-ZQPXH,0,44,92.95,4122.9,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
2378-VTKDH,1,65,104.35,6578.55,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
0702-PGIBZ,0,4,101.7,364.55,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
3466-RITXD,0,26,92.4,2349.8,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
3058-HJCUY,0,41,102.6,4213.35,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,Loyal (>36),High,One year,Loyal (>36) | High | One year,1
2974-GGUXS,1,36,91.95,3301.05,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
7739-LAXOG,0,32,91.05,2954.5,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
9776-CLUJA,1,51,77.5,3807.35,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,Loyal (>36),Medium,Month-to-month,Loyal (>36) | Medium | Month-to-month,1
3865-ZYKAD,1,69,84.9,5785.65,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
9137-UIYPG,0,35,106.9,3756.45,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
2809-ZMYOQ,0,32,101.35,3334.9,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
5339-PXDVH,0,4,90.65,367.95,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
8634-MPHTR,1,47,100.05,4871.05,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
8761-NSOBC,0,44,100.55,4398.15,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
0419-YAAPX,0,49,85.3,4297.95,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
8413-VONUO,0,2,95.65,167.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
9223-UCPVT,0,1,94.4,94.4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
5419-JPRRN,0,1,101.45,101.45,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
3644-QXEHN,0,13,97.0,1334.45,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
2474-BRUCM,1,40,101.85,4086.3,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
4062-HBMOS,0,52,103.05,5364.8,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
5708-EVONK,0,58,93.4,5435.6,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
8708-XPXHZ,0,42,94.2,4186.3,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
2754-VDLTR,0,10,95.2,930.4,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
1104-TNLZA,1,28,105.8,2998.0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
0520-FDVVT,0,35,102.35,3626.1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,Established (13-36),High,One year,Established (13-36) | High | One year,4
